no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz
737,2017,1510,-0.35,-0.35,-0.35,85.94,80.44,91.43,50.58,45.03171247,56.13663845,0,0,1,86.72,10.46,0.5111,0.0158,0.0063,7,1,1,1.25131
737,2018,1510,-0.30,-0.23,-0.37,82.85,75.32,90.38,52.56,52.15946844,52.96251511,0,0,1,83.35,10.50,0.5036,0.0295,0.0051,7,1,1,0.90715
737,2019,1510,-0.30,-0.21,-0.39,79.33,73.34,85.32,49.24,52.15946844,46.31197098,0,0,1,82.82,10.53,0.5341,0.0245,0.0049,7,1,1,1.07679
737,2020,1510,-0.25,-0.13,-0.36,75.27,70.31,80.22,50.38,57.02204772,43.74244256,0,0,1,80.15,10.52,0.6038,0.0252,0.0037,7,1,1,1.30104
737,2021,1510,-0.21,-0.12,-0.30,71.26,68.53,73.99,50.38,57.02204772,43.74244256,0,0,1,71.93,10.57,0.6408,0.0443,0.0044,7,1,1,1.31684
737,2022,1510,0.49,0.59,0.40,0.00,0,0,49.16,58.743582,39.57073761,0,0,1,0,10.61,0.6729,0.0383,0.0057,7,1,1,1.38463
737,2023,1510,,,,0.00,0,0,,.,.,0,0,1,0,10.62,0.6805,0.0309,0.0045,7,1,1,1.40537
738,2014,4050,-0.45,-0.41,-0.48,73.66,67.31,80.01,29.04,26.21564482,31.86215236,0,1,0,54.9,9.51,0.0000,0.1110,0.0228,7,1,1,
738,2015,4050,-0.32,-0.34,-0.30,68.64,68.87,68.4,36.77,34.94412564,38.60338573,0,1,0,62.1,9.55,0.0000,0.1250,0.0260,7,1,1,-2.34851
738,2016,4050,-0.38,-0.36,-0.40,74.80,70.71,78.88,36.77,34.94412564,38.60338573,0,1,0,65.53,9.58,0.0003,0.1185,0.0223,7,1,1,-2.42623
738,2017,4050,-0.36,-0.29,-0.43,70.46,66.08,74.84,34.38,36.90727877,31.86215236,0,1,0,54.5,9.60,0.0004,0.1072,0.0202,7,1,1,-2.27771
738,2018,4050,-0.30,-0.30,-0.30,66.14,66.43,65.85,36.47,36.90727877,36.03385732,0,1,0,50.52,9.61,0.0000,0.0735,0.0154,7,1,1,-2.08446
738,2019,4050,-0.26,-0.25,-0.27,72.32,76.12,68.51,46.44,51.28360012,41.59613059,0,1,0,55.31,9.63,0.0183,0.0804,0.0170,7,1,1,-1.81252
738,2020,4050,-0.15,-0.12,-0.19,63.39,64.63,62.15,47.94,52.70311084,43.16807739,0,1,0,63.39,9.53,0.0198,-0.0714,0.0150,7,1,1,-1.56541
738,2021,4050,-0.09,-0.08,-0.09,58.76,63.43,54.09,50.13,55.27031108,44.98186215,0,1,0,16.92,9.55,0.0209,-0.0026,0.0156,7,1,1,-0.00769
738,2022,4050,0.48,0.55,0.41,0.00,0,0,48.04,55.27031108,40.81015719,0,1,0,0,9.59,0.0192,0.0313,0.0164,7,1,1,-0.08507
738,2023,4050,0.46,0.52,0.41,0.00,0,0,46.47,52.12926608,40.81015719,0,1,0,0,9.63,0.0166,0.0843,0.0108,7,1,1,-0.82585
739,2014,4510,,,,0.00,0,0,,.,.,1,0,0,0,9.61,,,,7,1,1,
739,2015,4510,0.12,0.16,0.09,6.57,0,13.14,18.98,15.58441558,22.37001209,1,0,0,8.79,9.64,,,,7,1,1,1.34936
739,2016,4510,0.14,0.16,0.12,5.33,0,10.66,19.35,16.33947448,22.37001209,1,0,0,5.42,9.67,,,,7,1,1,1.64007
739,2017,4510,0.06,0.07,0.05,13.57,9.39,17.74,19.35,16.33947448,22.37001209,1,0,0,21.46,9.54,1.0333,0.0331,0.0081,7,1,1,3.05957
739,2018,4510,0.16,0.15,0.17,16.18,13.39,18.96,31.85,28.2090003,35.48972189,1,0,0,53.12,9.52,1.1519,-0.0030,0.0107,7,1,1,3.26663
739,2019,4510,0.05,-0.05,0.16,31.94,38.17,25.7,37.32,33.04137723,41.59613059,1,0,0,36.81,9.51,1.5676,-0.0315,0.0132,7,1,1,4.47964
739,2020,4510,0.04,-0.06,0.15,33.02,39.02,27.02,37.32,33.04137723,41.59613059,1,0,0,30.2,9.54,1.5120,0.0072,0.0086,7,1,1,4.36217
739,2021,4510,-0.11,0.00,-0.23,69.03,69.97,68.08,57.54,69.85804893,45.22370012,1,0,0,71.51,9.56,1.2847,0.0458,0.0103,7,1,1,3.49886
739,2022,4510,-0.07,0.04,-0.19,63.32,62.84,63.79,55.85,66.47538508,45.22370012,1,0,0,65.36,9.57,1.1145,0.0439,0.0132,7,1,1,2.94428
739,2023,4510,0.54,0.67,0.41,0.00,0,0,53.85,66.65659921,41.05199516,1,0,0,0,9.63,1.1818,0.0530,0.0110,7,1,1,3.19838
740,2014,5520,-0.28,-0.18,-0.38,66.00,67.61,64.38,37.81,49.44125642,26.1789601,1,0,0,67.14,10.26,0.2392,0.0488,0.0099,7,1,1,
740,2015,5520,-0.08,0.04,-0.19,62.63,60.7,64.55,54.79,64.39142253,45.19347037,1,0,0,68.99,10.27,0.2029,0.0628,0.0167,7,1,1,-0.30818
740,2016,5520,-0.24,-0.16,-0.32,76.19,75.1,77.27,52.39,59.58924796,45.19347037,1,0,0,46.31,10.31,0.2057,0.0656,0.0124,7,1,1,-0.35302
740,2017,5520,-0.17,-0.09,-0.26,76.19,76.97,75.41,58.98,68.10631229,49.84885127,1,0,0,49.19,10.39,0.1864,0.0855,0.0173,7,1,1,-0.40529
740,2018,5520,-0.14,-0.04,-0.23,75.24,77.88,72.59,61.65,73.45212927,49.84885127,1,0,0,43.73,10.46,0.3115,0.0592,0.0165,7,1,1,0.01143
740,2019,5520,-0.19,-0.14,-0.24,78.16,82.6,73.71,59.25,68.6499547,49.84885127,1,0,0,35.7,10.53,0.4948,0.0146,0.0175,7,1,1,0.72088
740,2020,5520,-0.16,0.07,-0.40,69.23,65.7,72.76,52.90,72.72727273,33.0713422,1,0,0,56.15,10.60,0.5647,0.0173,0.0140,7,1,1,1.27219
740,2021,5520,-0.14,0.08,-0.36,69.83,66.05,73.61,56.25,74.44880701,38.0592503,1,0,0,73.71,10.69,0.6806,0.0858,0.0292,7,1,1,1.00619
740,2022,5520,-0.16,0.09,-0.40,71.31,65.35,77.27,55.76,74.44880701,37.06166868,1,0,0,73.43,10.82,0.5076,0.0361,0.0127,7,1,1,0.47989
740,2023,5520,,,,68.68,63.02,74.33,,.,.,1,0,0,69.9,10.88,0.6812,0.0266,0.0196,7,1,1,1.19730
741,2014,5010,-0.40,-0.40,-0.40,86.02,91.32,80.71,45.87,51.28360012,40.44740024,1,0,0,68.51,10.10,1.0943,-0.0032,0.0049,7,1,1,
741,2015,5010,-0.34,-0.30,-0.37,85.67,88.29,83.04,52.00,57.80730897,46.191052,1,0,0,50.56,10.09,1.0341,0.0020,0.0042,7,1,1,3.16750
741,2016,5010,-0.34,-0.32,-0.35,86.48,89.56,83.39,52.91,57.80730897,48.00483676,1,0,0,48.98,10.11,1.0240,-0.0020,0.0056,7,1,1,3.10711
741,2017,5010,-0.32,-0.32,-0.31,85.13,88.72,81.54,53.38,56.68982181,50.06045949,1,0,0,36.92,10.11,1.2054,-0.0124,0.0063,7,1,1,3.72029
741,2018,5010,-0.32,-0.33,-0.31,84.65,89.97,79.32,52.35,56.68982181,48.00483676,1,0,0,51.73,10.05,0.6049,0.0557,0.0075,7,1,1,1.61293
741,2019,5010,-0.28,-0.32,-0.24,84.99,89.03,80.94,56.70,56.68982181,56.71100363,1,0,0,48.01,10.09,0.8426,0.0458,0.0081,7,1,1,2.09494
741,2020,5010,-0.28,-0.34,-0.22,86.36,93.99,78.73,58.39,60.07248565,56.71100363,1,0,0,63.95,10.11,0.9194,0.0306,0.0044,7,1,1,2.28923
741,2021,5010,-0.24,-0.29,-0.19,86.59,93.71,79.46,62.76,65.17668378,60.33857316,1,0,0,71.48,10.15,0.8394,0.0346,0.0083,7,1,1,1.90483
741,2022,5010,-0.29,-0.32,-0.26,86.09,93.99,78.18,57.02,61.49199638,52.53929867,1,0,0,51.99,10.20,1.0076,0.0290,0.0076,7,1,1,2.60174
741,2023,5010,,,,0.00,0,0,,.,.,1,0,0,0,10.22,1.3203,-0.0108,0.0042,7,1,1,3.58740
742,2014,5020,0.01,-0.02,0.04,3.23,3.53,2.92,3.97,1.087284808,6.862152358,1,0,0,35.9,10.23,0.1492,0.0499,0.0086,7,1,1,
742,2015,5020,0.00,-0.11,0.10,7.86,11.69,4.02,7.65,1.087284808,14.20798065,1,0,0,25.01,10.25,0.1440,0.0533,0.0094,7,1,1,0.00659
742,2016,5020,-0.06,-0.24,0.11,17.18,31.6,2.75,11.03,7.852612504,14.20798065,1,0,0,20.03,10.29,0.1320,0.0571,0.0075,7,1,1,-0.22399
742,2017,5020,-0.16,-0.35,0.03,26.71,42.47,10.95,11.03,7.852612504,14.20798065,1,0,0,22.96,10.33,0.0861,0.1165,0.0098,7,1,1,-0.39067
742,2018,5020,-0.15,-0.26,-0.03,25.56,33.67,17.44,11.03,7.852612504,14.20798065,1,0,0,9.97,10.36,0.0845,0.0863,0.0081,7,1,1,-0.27916
742,2019,5020,-0.36,-0.35,-0.37,69.14,66.89,71.38,32.86,31.65206886,34.06892382,1,0,0,38.99,10.35,0.0618,0.0494,0.0072,7,1,1,-0.58600
742,2020,5020,-0.27,-0.29,-0.26,63.06,67.42,58.69,35.77,38.47780127,33.0713422,1,0,0,49.81,10.38,0.0630,0.0643,0.0051,7,1,1,-0.72667
742,2021,5020,-0.18,-0.11,-0.25,65.39,70.97,59.81,47.24,59.58924796,34.88512696,1,0,0,29.76,10.41,0.0387,0.1060,0.0063,7,1,1,-0.85935
742,2022,5020,-0.22,-0.12,-0.31,65.46,71.76,59.15,43.87,59.58924796,28.14389359,1,0,0,37.92,10.47,0.0338,0.0726,0.0046,7,1,1,-0.83849
742,2023,5020,,,,0.00,0,0,,.,.,1,0,0,0,10.48,0.0230,0.0435,0.0050,7,1,1,-0.70215
743,2014,4020,,,,0.00,0,0,,.,.,1,0,0,0,9.15,,,,7,1,1,
743,2015,4020,,,,0.00,0,0,,.,.,1,0,0,0,9.17,,,,7,1,1,0.10382
743,2016,4020,,,,0.00,0,0,,.,.,1,0,0,0,9.20,,,,7,1,1,0.29731
743,2017,4020,0.15,0.14,0.17,0.00,0,0,15.17,13.53065539,16.80773881,1,0,0,0,9.20,,,,7,1,1,0.10722
743,2018,4020,0.15,0.14,0.17,0.00,0,0,15.17,13.53065539,16.80773881,1,0,0,0,9.22,0.1584,0.0539,0.0070,7,1,1,-0.22961
743,2019,4020,0.04,-0.07,0.15,11.29,20.81,1.77,15.17,13.53065539,16.80773881,1,0,0,19.1,9.38,0.5740,0.0360,0.0063,7,1,1,1.22269
743,2020,4020,0.05,-0.07,0.17,11.02,20.72,1.31,15.88,13.53065539,18.22853688,1,0,0,26.67,9.39,0.6331,0.0090,0.0029,7,1,1,1.42256
743,2021,4020,-0.05,-0.18,0.08,20.41,31.07,9.75,15.88,13.53065539,18.22853688,1,0,0,17.88,9.40,0.4795,0.0499,0.0040,7,1,1,0.89596
743,2022,4020,0.16,0.14,0.19,0.00,0,0,16.08,13.53065539,18.62152358,1,0,0,0,9.41,0.3516,0.0627,0.0035,7,1,1,0.55053
743,2023,4020,0.14,0.14,0.14,0.00,0,0,13.99,13.53065539,14.44981862,1,0,0,0,9.44,0.4360,0.0368,0.0033,7,1,1,0.93192
744,2014,1510,0.02,0.06,-0.01,32.62,27.43,37.81,35.05,33.28299607,36.81983071,1,0,0,37.47,10.07,1.1766,0.0192,0.0120,7,1,1,
744,2015,1510,0.12,0.20,0.04,31.52,25.69,37.34,43.24,45.48474781,40.99153567,1,0,0,46.19,10.06,1.0285,0.0293,0.0102,7,1,1,2.78479
744,2016,1510,0.04,0.10,-0.02,41.48,41.46,41.49,45.28,51.37420719,39.17775091,1,0,0,31.24,10.07,0.8245,0.0412,0.0104,7,1,1,2.00356
744,2017,1510,0.04,0.09,0.00,42.46,42.95,41.96,46.82,51.85744488,41.77750907,1,0,0,63.89,10.06,0.6386,0.0457,0.0117,7,1,1,1.23297
744,2018,1510,0.09,0.03,0.15,38.05,45.27,30.83,47.05,48.53518574,45.55622733,1,0,0,67.42,10.14,0.4335,0.0437,0.0081,7,1,1,0.55323
744,2019,1510,0.10,0.02,0.18,46.43,53.58,39.28,56.29,55.63273935,56.9528416,1,0,0,75.94,10.25,0.8151,0.0329,0.0089,7,1,1,1.83541
744,2020,1510,-0.12,-0.11,-0.13,73.14,65.32,80.95,61.21,54.81727575,67.59371221,1,0,0,72.45,10.26,0.9289,0.0313,0.0071,7,1,1,2.33879
744,2021,1510,-0.12,-0.07,-0.17,75.90,67.16,84.63,63.88,60.16309272,67.59371221,1,0,0,43.73,10.29,0.9203,0.0443,0.0071,7,1,1,2.06040
744,2022,1510,-0.14,-0.06,-0.22,73.39,62.46,84.32,59.29,56.72002416,61.85006046,1,0,0,36.55,10.30,0.8623,0.0410,0.0077,7,1,1,1.92866
744,2023,1510,,,,70.83,66.77,74.89,,.,.,1,0,0,33.13,10.30,0.8706,0.0412,0.0057,7,1,1,1.97576
745,2014,1010,-0.37,-0.31,-0.43,67.62,69.73,65.5,30.98,39.1422531,22.82345828,1,0,0,84.79,10.34,0.3605,0.0405,0.0105,7,1,1,
745,2015,1010,-0.30,-0.24,-0.37,63.74,63.32,64.16,33.27,39.1422531,27.38814994,1,0,0,78.42,10.34,0.3325,0.0424,0.0072,7,1,1,0.57750
745,2016,1010,-0.27,-0.16,-0.38,65.28,65.21,65.35,38.07,48.74660223,27.38814994,1,0,0,80.19,10.38,0.3550,0.0382,0.0087,7,1,1,0.58300
745,2017,1010,-0.38,-0.18,-0.58,74.72,64.28,85.16,36.68,45.9679855,27.38814994,1,0,0,85.36,10.45,0.3740,0.0667,0.0074,7,1,1,0.51174
745,2018,1010,-0.33,-0.10,-0.55,75.22,67.6,82.83,42.67,57.95832075,27.38814994,1,0,0,72.01,10.51,0.6123,-0.0042,0.0064,7,1,1,1.36586
745,2019,1010,-0.28,-0.10,-0.47,71.87,67.8,75.93,43.46,57.95832075,28.96009674,1,0,0,82.45,10.53,1.1965,-0.0807,0.0070,7,1,1,3.55271
745,2020,1010,-0.26,-0.04,-0.47,75.01,71.08,78.93,49.43,67.32105104,31.52962515,1,0,0,71.11,10.52,1.2413,0.0084,0.0036,7,1,1,3.65103
745,2021,1010,-0.15,0.11,-0.42,69.33,62.42,76.23,54.00,73.9051646,34.09915357,1,0,0,71.4,10.55,0.9717,0.0444,0.0069,7,1,1,2.73115
745,2022,1010,-0.16,0.10,-0.41,68.32,65.22,71.41,52.72,75.50588946,29.92744861,1,0,0,69.54,10.52,1.5248,-0.0771,0.0067,7,1,1,4.29839
745,2023,1010,,,,0.00,0,0,,.,.,1,0,0,0,10.51,2.2956,-0.0616,0.0077,7,1,1,7.01128
746,2014,1010,-0.34,-0.34,-0.34,71.59,79.61,63.56,37.52,45.87737844,29.17170496,1,0,0,27.56,9.63,0.8608,0.0250,0.0157,7,1,1,
746,2015,1010,-0.37,-0.22,-0.52,79.25,83.69,74.8,42.25,61.25037753,23.24667473,1,0,0,35.64,9.57,0.6030,0.0228,0.0132,7,1,1,1.58502
746,2016,1010,-0.43,-0.33,-0.53,79.79,85.46,74.12,36.95,52.64270613,21.25151149,1,0,0,39.46,9.62,0.6080,0.0012,0.0118,7,1,1,1.59796
746,2017,1010,-0.50,-0.42,-0.58,83.82,88.12,79.51,33.56,45.87737844,21.25151149,1,0,0,45.94,9.76,0.7703,0.0343,0.0175,7,1,1,2.15473
746,2018,1010,-0.33,-0.22,-0.43,84.43,86.8,82.06,51.68,64.69344609,38.66384522,1,0,0,39.13,9.75,1.0040,0.0373,0.0134,7,1,1,2.82477
746,2019,1010,-0.34,-0.29,-0.38,82.87,87.2,78.53,49.20,57.92811839,40.47762999,1,0,0,40.69,9.75,0.8752,0.0256,0.0134,7,1,1,2.36220
746,2020,1010,-0.32,-0.21,-0.42,84.76,90.31,79.21,53.11,68.95197825,37.2732769,1,0,0,45.5,9.77,0.7157,0.0477,0.0121,7,1,1,1.90727
746,2021,1010,-0.30,-0.19,-0.40,84.04,92.15,75.93,54.08,72.69707037,35.45949214,1,0,0,36.81,9.88,0.4536,0.1371,0.0150,7,1,1,0.97104
746,2022,1010,-0.29,-0.24,-0.35,81.78,92.67,70.89,52.39,68.95197825,35.82224909,1,0,0,47.33,9.98,0.4751,0.1201,0.0204,7,1,1,0.84974
746,2023,1010,,,,0.00,0,0,,.,.,1,0,0,0,10.04,0.5854,0.0641,0.0129,7,1,1,1.04696
747,2014,4520,-0.28,-0.14,-0.42,66.63,60.81,72.44,38.37,46.42102084,30.32043531,1,0,0,62.2,9.58,0.7074,0.0962,0.0561,7,1,1,
747,2015,4520,-0.19,-0.04,-0.34,65.95,60.88,71.02,47.03,56.56901238,37.48488513,1,0,0,52.21,9.62,0.5016,0.1145,0.0759,7,1,1,0.66169
747,2016,4520,-0.21,-0.05,-0.36,66.56,59.15,73.96,46.05,54.60585926,37.48488513,1,0,0,37.87,9.65,0.3031,0.1304,0.0498,7,1,1,-0.19947
747,2017,4520,-0.17,-0.03,-0.31,66.96,57.59,76.32,50.02,54.60585926,45.43530834,1,0,0,43.34,9.68,0.1960,0.1307,0.0584,7,1,1,-0.68743
747,2018,4520,-0.17,-0.07,-0.27,67.20,61.89,72.5,50.02,54.60585926,45.43530834,1,0,0,43.16,9.72,0.1371,0.1378,0.0604,7,1,1,-1.22496
747,2019,4520,-0.31,-0.17,-0.45,75.73,67.56,83.9,44.90,50.70975536,39.08706167,1,0,0,69.82,9.81,0.1691,0.1346,0.0587,7,1,1,-1.01968
747,2020,4520,-0.31,-0.16,-0.46,77.04,68.49,85.58,45.76,52.43128964,39.08706167,1,0,0,67.14,9.83,0.0986,0.1221,0.0428,7,1,1,-1.12968
747,2021,4520,-0.32,-0.13,-0.51,81.16,72.72,89.59,49.56,60.0422833,39.08706167,1,0,0,57.89,9.88,0.0968,0.1196,0.0487,7,1,1,-1.06990
747,2022,4520,-0.33,-0.19,-0.48,77.57,72.06,83.08,44.10,53.2769556,34.91535671,1,0,0,54.19,9.86,0.0829,0.0333,0.0276,7,1,1,-1.01034
747,2023,4520,0.45,0.55,0.35,0.00,0,0,44.81,54.69646632,34.91535671,1,0,0,0,9.86,0.0638,0.0214,0.0199,7,1,1,-0.61244
748,2014,4040,,,,0.00,0,0,,.,.,1,0,0,0,9.11,,,,7,1,1,
748,2015,4040,0.11,0.00,0.22,0.00,0,0,11.17,0,22.33978235,1,0,0,0,9.09,,,,7,1,1,-1.56824
748,2016,4040,0.15,0.09,0.21,0.00,0,0,14.66,8.547266687,20.76783555,1,0,0,0,9.13,,,,7,1,1,-1.21374
748,2017,4040,0.15,0.09,0.21,0.00,0,0,14.66,8.547266687,20.76783555,1,0,0,0,9.15,,,,7,1,1,-1.30860
748,2018,4040,0.07,-0.05,0.18,8.14,13.77,2.51,14.66,8.547266687,20.76783555,1,0,0,6.93,9.14,0.0000,0.0955,0.0100,7,1,1,-1.22139
748,2019,4040,0.11,0.01,0.21,0.00,0,0,10.76,0.755058895,20.76783555,1,0,0,0,9.16,0.0026,0.0773,0.0092,7,1,1,-1.20731
748,2020,4040,0.11,0.01,0.21,0.00,0,0,10.76,0.755058895,20.76783555,1,0,0,0,9.20,0.0038,0.0829,0.0054,7,1,1,-1.18604
748,2021,4040,,,,0.00,0,0,,.,.,1,0,0,0,,0.0000,0.0000,0.0073,7,1,1,
748,2022,4040,,,,0.00,0,0,,.,.,1,0,0,0,,0.0000,0.0000,0.0074,7,1,1,
748,2023,4040,,,,0.00,0,0,,.,.,1,0,0,0,,0.0000,0.0000,0.0074,7,1,1,
749,2014,5520,,,,0.00,0,0,,.,.,1,0,0,0,,,,,7,1,1,
749,2015,5520,,,,0.00,0,0,,.,.,1,0,0,0,,,,,7,1,1,
749,2016,5520,,,,0.00,0,0,,.,.,1,0,0,0,,,,,7,1,1,
749,2017,5520,0.43,0.41,0.46,0.00,0,0,43.20,40.59196617,45.7980653,1,0,0,0,9.27,,,,7,1,1,
749,2018,5520,0.46,0.42,0.50,0.00,0,0,45.99,42.31350045,49.66747279,1,0,0,0,9.29,1.3373,0.0198,0.0204,7,1,1,4.12796
749,2019,5520,-0.07,-0.25,0.12,51.30,64.67,37.92,44.57,39.47447901,49.66747279,1,0,0,24.77,9.33,1.5958,0.0088,0.0133,7,1,1,4.67566
749,2020,5520,0.10,0.13,0.06,55.55,67.93,43.17,65.29,80.91211114,49.66747279,1,0,0,52.9,9.32,0.7494,0.1262,0.0112,7,1,1,2.08426
749,2021,5520,0.00,0.01,0.00,61.37,80.29,42.45,61.81,80.91211114,42.7146312,1,0,0,34.81,9.60,0.2382,0.0581,0.0166,7,1,1,-0.05278
749,2022,5520,0.57,0.78,0.36,0.00,0,0,57.40,78.31470855,36.48730351,1,0,0,0,9.59,0.3403,0.0525,0.0121,7,1,1,0.22078
749,2023,5520,,,,0.00,0,0,,.,.,1,0,0,0,9.61,0.5265,0.0173,0.0071,7,1,1,1.14303
750,2014,4510,0.00,0.02,-0.01,7.11,0,14.21,7.48,1.93295077,13.02902056,,,,10.53,9.60,,,,7,1,1,
750,2015,4510,0.02,0.02,0.02,7.84,0,15.68,9.57,1.93295077,17.20072551,,,,18.95,9.64,,,,7,1,1,0.67267
750,2016,4510,0.04,0.02,0.06,5.53,0,11.05,9.57,1.93295077,17.20072551,,,,18.29,9.60,,,,7,1,1,0.57682
750,2017,4510,0.12,0.08,0.17,4.36,5.45,3.26,16.82,13.8628813,19.77025393,,,,22.37,10.34,,,,7,1,1,4.68220
750,2018,4510,0.14,0.26,0.03,10.66,3.35,17.97,25.14,29.47749924,20.7980653,,,,62.04,10.44,0.7093,0.0107,0.0063,7,1,1,2.22477
750,2019,4510,0.01,0.04,-0.03,25.71,26.78,24.64,26.51,31.19903352,21.82587666,,,,68.61,10.19,0.6987,-0.0084,0.0054,7,1,1,2.07001
750,2020,4510,-0.02,0.12,-0.15,29.07,21.46,36.67,27.55,33.28299607,21.82587666,,,,45.56,10.22,0.8158,-0.0032,0.0030,7,1,1,2.25441
750,2021,4510,-0.07,0.06,-0.20,40.74,39,42.48,33.49,44.75989127,22.21886336,,,,48.26,10.30,0.9799,0.0233,0.0034,7,1,1,2.71589
750,2022,4510,-0.26,-0.14,-0.38,55.85,55.55,56.14,29.68,41.31682271,18.0471584,,,,63.3,10.34,1.1898,0.0149,0.0033,7,1,1,3.31436
750,2023,4510,0.30,0.41,0.18,0.00,0,0,29.68,41.31682271,18.0471584,,,,0,10.36,1.3300,0.0058,0.0031,7,1,1,3.78212
751,2014,4040,-0.72,-0.72,-0.71,88.23,88.52,87.94,16.71,16.79250982,16.62636034,1,0,0,61.26,10.60,0.7269,0.0133,0.0048,7,1,1,
751,2015,4040,-0.53,-0.52,-0.54,70.40,66.67,74.13,17.51,14.6179402,20.4050786,1,0,0,53.33,10.61,0.8268,-0.0095,0.0042,7,1,1,2.67027
751,2016,4040,-0.41,-0.39,-0.43,58.50,53.15,63.85,17.51,14.6179402,20.4050786,1,0,0,61.97,10.62,0.8415,0.0041,0.0040,7,1,1,2.71558
751,2017,4040,-0.39,-0.38,-0.41,56.84,52.28,61.39,17.51,14.6179402,20.4050786,1,0,0,50.95,10.45,0.5751,-0.0039,0.0044,7,1,1,1.88430
751,2018,4040,-0.36,-0.44,-0.29,53.98,58.85,49.1,17.51,14.6179402,20.4050786,1,0,0,58.55,10.42,0.6660,-0.0115,0.0061,7,1,1,1.68948
751,2019,4040,-0.25,-0.26,-0.25,43.49,41.77,45.2,18.18,15.94684385,20.4050786,1,0,0,59.45,10.53,1.5230,-0.0139,0.0047,7,1,1,4.37723
751,2020,4040,-0.28,-0.34,-0.23,46.37,49.77,42.96,18.18,15.94684385,20.4050786,1,0,0,62.09,10.52,1.6743,-0.0090,0.0025,7,1,1,5.01053
751,2021,4040,-0.23,-0.19,-0.27,48.89,48.97,48.81,26.27,30.32316521,22.21886336,1,0,0,48.56,10.52,1.6129,0.0058,0.0036,7,1,1,4.81300
751,2022,4040,-0.31,-0.17,-0.45,55.60,47.29,63.9,24.70,30.32316521,19.07496977,1,0,0,48.88,10.50,1.6292,0.0054,0.0029,7,1,1,4.89611
751,2023,4040,0.25,0.31,0.19,0.00,0,0,25.12,31.16883117,19.07496977,1,0,0,0,10.48,1.5499,0.0231,0.0025,7,1,1,4.65183
752,2014,3020,-0.61,-0.76,-0.46,69.98,76.1,63.86,9.05,0,18.1076179,0,0,1,47.4,10.61,4.1569,0.0024,0.0067,7,1,1,
752,2015,3020,0.09,0.04,0.14,25.60,28.73,22.46,34.42,32.52793718,36.30592503,0,0,1,46.03,10.62,3.7680,0.0052,0.0064,7,1,1,12.11334
752,2016,3020,0.06,0.02,0.10,28.15,30.28,26.02,34.42,32.52793718,36.30592503,0,0,1,51.37,10.63,3.8350,0.0056,0.0060,7,1,1,11.45129
752,2017,3020,-0.13,-0.13,-0.13,51.15,47.56,54.73,37.82,34.09845968,41.5356711,0,0,1,71.14,10.64,4.0123,0.0081,0.0082,7,1,1,11.86717
752,2018,3020,-0.17,-0.22,-0.12,55.53,57.68,53.38,38.53,35.5179704,41.5356711,0,0,1,59.49,10.73,3.9273,0.0125,0.0080,7,1,1,11.96552
752,2019,3020,-0.30,-0.42,-0.17,71.96,77.02,66.89,42.20,34.7025068,49.69770254,0,0,1,62.86,10.70,3.8353,0.0152,0.0076,7,1,1,11.71782
752,2020,3020,-0.33,-0.46,-0.21,75.62,80.67,70.57,42.20,34.7025068,49.69770254,0,0,1,56.77,10.80,4.7636,0.0139,0.0044,7,1,1,14.56677
752,2021,3020,-0.23,-0.35,-0.11,68.68,76.2,61.15,45.63,41.55844156,49.69770254,0,0,1,66.26,10.77,3.5043,0.0181,0.0053,7,1,1,10.63385
752,2022,3020,-0.23,-0.36,-0.09,67.15,78.33,55.96,44.21,41.86046512,46.55380895,0,0,1,60.52,10.73,3.0317,0.0123,0.0053,7,1,1,9.08679
752,2023,3020,,,,0.00,0,0,,.,.,0,0,1,0,10.75,2.9192,0.0216,0.0040,7,1,1,8.74734
753,2014,2010,,,,0.00,0,0,,.,.,0,0,0,0,8.61,,,,7,1,1,
753,2015,2010,0.15,0.14,0.16,0.00,0,0,14.81,13.53065539,16.08222491,0,0,0,0,8.66,,,,7,1,1,2.80499
753,2016,2010,0.15,0.14,0.16,0.00,0,0,14.81,13.53065539,16.08222491,0,0,0,0,8.69,,,,7,1,1,1.24303
753,2017,2010,0.14,0.14,0.14,1.50,0,3,15.32,13.53065539,17.11003628,0,0,0,20.72,8.70,,,,7,1,1,1.32477
753,2018,2010,0.12,0.14,0.11,3.21,0,6.41,15.55,13.53065539,17.56348247,0,0,0,20.21,8.64,0.5443,-0.0077,0.1160,7,1,1,1.72960
753,2019,2010,0.03,0.08,-0.03,14.33,5.68,22.97,16.83,13.53065539,20.13301088,0,0,0,6.98,8.66,0.5781,0.0308,0.0675,7,1,1,1.72340
753,2020,2010,0.09,0.09,0.10,11.01,4.7,17.32,20.32,13.53065539,27.11608222,0,0,0,11.98,8.72,0.6422,0.0518,0.0782,7,1,1,1.87839
753,2021,2010,0.13,0.14,0.13,7.98,0,15.96,21.11,13.53065539,28.68802902,0,0,0,9.78,8.80,0.5453,0.0674,0.1533,7,1,1,1.38095
753,2022,2010,0.11,0.14,0.07,11.16,0,22.32,21.71,13.95348837,29.47400242,0,0,0,8.31,8.77,0.4504,0.0516,0.0894,7,1,1,1.34200
753,2023,2010,0.20,0.14,0.25,0.00,0,0,19.63,13.95348837,25.30229746,0,0,0,0,8.80,0.4315,0.0460,0.0884,7,1,1,1.31076
