no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz
240,2017,5020,0,0,0,57,48,66,29,42,16,0,0,1,50,9,2,0,0,3,1,1,7.553
240,2018,5020,0,0,0,56,47,66,27,38,17,0,0,1,61,9,2,0,0,3,1,1,7.31
240,2019,5020,0,0,-1,56,47,65,19,25,12,0,0,1,53,9,3,0,0,3,1,1,16.513
240,2020,5020,0,0,0,54,47,62,34,50,18,0,0,1,43,9,5,0,0,3,1,1,16.68
240,2021,5020,0,0,0,56,54,58,39,60,18,0,0,1,55,9,2,0,0,3,1,1,7.073
240,2022,5020,0,0,0,54,53,55,38,62,13,0,0,1,55,9,0,1,0,3,1,1,0.787
240,2023,5020,0,0,-1,69,66,73,36,58,14,0,0,1,81,9,0,0,0,3,1,1,-1.891
241,2014,5020,0,0,-1,78,91,64,29,43,14,0,0,1,96,9,0,0,0,3,1,1,
241,2015,5020,-1,0,-1,83,92,74,31,46,16,0,0,1,93,9,0,0,0,3,1,1,0.198
241,2016,5020,-1,0,-1,84,92,75,33,50,16,0,0,1,93,9,0,0,0,3,1,1,0.01
241,2017,5020,0,0,-1,82,93,72,35,54,16,0,0,1,89,9,0,0,0,3,1,1,-0.188
241,2018,5020,-1,0,-1,82,93,70,30,44,16,0,0,1,90,10,0,0,0,3,1,1,0.473
241,2019,5020,0,0,-1,80,92,69,32,48,16,0,0,1,88,10,0,0,0,3,1,1,0.337
241,2020,5020,0,0,0,89,97,80,44,55,33,0,0,1,90,10,1,0,0,3,1,1,0.407
241,2021,5020,0,0,0,87,95,78,54,63,45,0,0,1,87,10,0,0,0,3,1,1,0.701
241,2022,5020,0,0,0,87,94,81,54,63,45,0,0,1,74,10,0,0,0,3,1,1,0.387
241,2023,5020,0,0,0,88,97,78,51,56,46,0,0,1,68,10,0,0,0,3,1,1,0.059
242,2014,5020,0,0,0,6,7,6,4,1,7,0,0,1,7,9,0,0,0,3,1,1,
242,2015,5020,0,0,0,10,7,12,6,2,10,0,0,1,8,9,0,0,0,3,1,1,-0.481
242,2016,5020,0,0,0,10,10,11,6,2,10,0,0,1,6,9,0,0,0,3,1,1,-0.515
242,2017,5020,0,0,0,11,12,10,7,4,10,0,0,1,6,9,0,0,0,3,1,1,-0.619
242,2018,5020,0,0,0,11,11,11,7,4,10,0,0,1,8,9,0,0,0,3,1,1,-0.687
242,2019,5020,0,0,0,11,11,11,9,8,10,0,0,1,5,9,0,0,0,3,1,1,-0.81
242,2020,5020,0,0,0,16,18,14,10,11,9,0,0,1,7,9,0,0,0,3,1,1,-0.739
242,2021,5020,0,0,0,27,29,26,10,11,9,0,0,1,20,9,0,0,0,3,1,1,-0.737
242,2022,5020,0,0,0,28,32,23,13,15,10,0,0,1,34,9,0,0,0,3,1,1,-0.838
242,2023,5020,0,0,0,40,37,43,26,32,19,0,0,1,19,9,0,0,0,3,1,1,-1.008
243,2014,4510,0,0,0,74,89,59,30,46,14,0,0,1,72,9,0,0,0,3,1,1,
243,2015,4510,0,0,0,71,78,65,33,47,19,0,0,1,74,9,0,0,0,3,1,1,0.288
243,2016,4510,0,0,0,68,75,61,33,47,19,0,0,1,68,9,0,0,0,3,1,1,0.291
243,2017,4510,0,0,-1,76,80,71,33,47,19,0,0,1,67,9,0,0,0,3,1,1,-0.6
243,2018,4510,0,0,0,78,87,69,34,47,21,0,0,1,62,9,0,0,0,3,1,1,-0.768
243,2019,4510,0,0,0,79,87,70,34,47,21,0,0,1,64,9,0,0,0,3,1,1,-0.785
243,2020,4510,0,0,0,67,71,62,39,58,20,0,0,1,42,9,0,0,0,3,1,1,-0.687
243,2021,4510,0,0,0,67,71,63,40,59,21,0,0,1,37,9,0,0,0,3,1,1,-0.732
243,2022,4510,0,0,0,69,71,68,40,59,21,0,0,1,31,9,0,0,0,3,1,1,-0.778
243,2023,4510,0,0,0,71,70,72,42,60,23,0,0,1,48,9,0,0,0,3,1,1,-1.065
244,2014,4010,0,0,-1,71,78,64,28,43,13,0,0,1,29,9,1,0,0,3,1,1,
244,2015,4010,0,0,0,70,80,60,33,44,22,0,0,1,21,9,1,0,0,3,1,1,2.13
244,2016,4010,0,0,0,63,65,62,33,44,22,0,0,1,26,9,1,0,0,3,1,1,1.458
244,2017,4010,0,0,0,78,84,72,36,46,25,0,0,1,20,9,0,0,0,3,1,1,0.928
244,2018,4010,0,0,0,73,84,63,36,46,25,0,0,1,63,9,0,0,0,3,1,1,0.7
244,2019,4010,0,0,0,75,84,67,36,46,25,0,0,1,52,9,0,0,0,3,1,1,0.98
244,2020,4010,0,0,0,76,85,68,46,62,31,0,0,1,38,9,1,0,0,3,1,1,1.083
244,2021,4010,0,0,0,72,84,59,43,54,32,0,0,1,31,9,1,0,0,3,1,1,1.47
244,2022,4010,0,0,0,72,84,60,42,54,29,0,0,1,30,9,1,0,0,3,1,1,1.281
244,2023,4010,0,0,0,71,82,59,40,55,25,0,0,1,50,10,0,0,0,3,1,1,0.641
245,2017,2010,0,0,0,20,27,14,16,18,14,1,0,0,66,8,0,0,0,3,1,1,-1.336
245,2018,2010,0,0,0,28,35,22,23,32,14,1,0,0,65,8,0,0,0,3,1,1,-1.393
245,2019,2010,0,0,0,35,46,25,23,33,14,1,0,0,76,8,0,0,0,3,1,1,-1.422
245,2020,2010,0,0,0,33,46,19,34,51,16,1,0,0,74,8,0,0,0,3,1,1,-1.53
245,2021,2010,0,0,0,40,51,28,32,48,16,1,0,0,72,8,0,0,0,3,1,1,-1.654
245,2022,2010,0,0,0,0,0,0,33,48,19,1,0,0,0,8,0,0,0,3,1,1,-1.644
245,2023,2010,,0,0,0,0,0,,,,1,0,0,0,8,0,0,0,3,1,1,-1.562
246,2020,,0,0,0,10,0,19,5,0,11,,,,34,8,0,0,0,3,1,1,-2.123
246,2021,,0,0,0,8,0,17,9,0,18,,,,20,8,0,0,0,3,1,1,-2.438
246,2022,,0,0,0,12,2,23,9,0,18,,,,15,8,0,0,0,3,1,1,-2.304
246,2023,,0,0,0,12,1,22,11,3,18,,,,41,8,0,0,0,3,1,1,-2.262
247,2014,5020,0,0,0,18,35,2,29,43,15,0,0,1,40,8,0,0,0,3,1,1,
247,2015,5020,0,0,0,34,55,14,31,46,16,0,0,1,34,8,0,0,0,3,1,1,-0.414
247,2016,5020,0,0,0,43,67,19,32,48,16,0,0,1,32,8,0,0,0,3,1,1,-0.664
247,2017,5020,0,0,0,41,68,15,32,48,16,0,0,1,50,8,0,0,0,3,1,1,-0.594
247,2018,5020,0,0,0,47,71,23,32,48,16,0,0,1,35,8,0,0,0,3,1,1,-0.64
247,2019,5020,0,0,0,47,72,21,32,48,16,0,0,1,29,8,0,0,0,3,1,1,-0.753
247,2020,5020,0,0,0,47,76,19,33,49,16,0,0,1,28,8,0,0,0,3,1,1,-0.739
247,2021,5020,0,0,0,47,67,27,32,51,12,0,0,1,47,8,0,0,0,3,1,1,-0.518
247,2022,5020,0,0,0,47,69,25,35,55,15,0,0,1,39,8,0,0,0,3,1,1,-0.499
247,2023,5020,0,0,0,43,67,20,31,46,16,0,0,1,13,8,0,0,0,3,1,1,-0.835
248,2014,0,0,0,0,29,12,46,8,2,14,1,0,0,75,9,0,0,0,3,1,1,
248,2015,0,0,0,0,36,17,54,7,2,12,1,0,0,75,8,0,0,0,3,1,1,-0.303
248,2016,0,0,0,0,27,11,44,7,3,12,1,0,0,66,8,0,0,0,3,1,1,-0.372
248,2017,0,0,0,0,30,12,47,7,3,12,1,0,0,43,8,0,0,0,3,1,1,-0.646
248,2018,0,0,0,0,35,13,57,7,3,11,1,0,0,59,9,0,0,0,3,1,1,-1.493
248,2019,0,0,0,-1,42,14,71,8,3,13,1,0,0,49,9,0,0,0,3,1,1,-1.934
248,2020,0,0,0,-1,42,16,68,8,3,13,1,0,0,40,9,0,0,0,3,1,1,-1.752
248,2021,0,0,0,0,39,16,61,10,3,17,1,0,0,59,9,0,0,0,3,1,1,-0.505
248,2022,0,0,0,0,43,20,66,15,3,27,1,0,0,55,9,0,0,0,3,1,1,-1.228
248,2023,0,0,0,0,43,21,65,23,18,28,1,0,0,44,9,0,0,0,3,1,1,-1.773
249,2014,1010,0,0,0,57,76,37,36,51,22,0,0,1,75,9,0,0,0,3,1,1,
249,2015,1010,0,0,0,55,72,38,38,51,25,0,0,1,61,9,0,0,0,3,1,1,0.262
249,2016,1010,0,0,0,61,68,53,49,51,47,0,0,1,54,9,0,0,0,3,1,1,0.273
249,2017,1010,0,0,0,74,73,74,49,51,47,0,0,1,63,9,0,0,0,3,1,1,0.269
249,2018,1010,0,0,0,74,77,72,48,50,47,0,0,1,59,9,1,0,0,3,1,1,0.876
249,2019,1010,0,0,0,77,83,70,52,54,50,0,0,1,64,9,0,0,0,3,1,1,0.864
249,2020,1010,0,0,0,89,95,82,57,64,51,0,0,1,61,9,1,0,0,3,1,1,1.795
249,2021,1010,0,0,0,87,93,81,64,71,56,0,0,1,83,9,1,0,0,3,1,1,1.856
249,2022,1010,0,0,0,83,91,75,66,75,56,0,0,1,80,9,1,0,0,3,1,1,1.977
249,2023,1010,0,0,0,84,92,75,63,73,53,0,0,1,79,9,1,0,0,3,1,1,3.061
250,2014,5020,0,0,0,25,29,21,44,73,15,0,0,1,32,9,0,0,0,3,1,1,
250,2015,5020,0,1,0,24,17,32,54,87,20,0,0,1,41,9,0,0,0,3,1,1,-1.223
250,2016,5020,0,1,0,25,18,32,54,87,21,0,0,1,21,9,0,0,0,3,1,1,-0.859
250,2017,5020,0,0,0,40,42,37,54,87,21,0,0,1,23,9,0,0,0,3,1,1,-0.929
250,2018,5020,0,0,0,44,48,39,54,87,21,0,0,1,14,9,0,0,0,3,1,1,-0.992
250,2019,5020,0,0,0,47,49,44,53,85,21,0,0,1,25,9,0,0,0,3,1,1,-1.045
250,2020,5020,0,0,0,59,61,57,54,86,22,0,0,1,39,9,0,0,0,3,1,1,-1.161
250,2021,5020,0,0,0,55,61,48,54,87,22,0,0,1,36,9,0,0,0,3,1,1,-1.196
250,2022,5020,0,0,0,53,61,46,43,65,22,0,0,1,26,9,0,0,0,3,1,1,-1.19
250,2023,5020,0,0,0,54,64,45,43,65,22,0,0,1,16,9,0,0,0,3,1,1,-1.193
251,2017,4050,0,0,0,38,51,25,14,17,10,0,0,1,46,9,0,0,0,3,1,1,0.61
251,2018,4050,0,0,0,42,58,26,14,17,10,0,0,1,39,9,0,0,0,3,1,1,-0.115
251,2019,4050,0,0,0,40,62,18,14,17,10,0,0,1,46,9,0,0,0,3,1,1,0.009
251,2020,4050,0,0,0,61,74,47,33,49,16,0,0,1,51,9,0,0,0,3,1,1,0.314
251,2021,4050,0,0,0,68,70,65,39,57,21,0,0,1,55,9,1,0,0,3,1,1,1.714
251,2022,4050,0,0,0,66,67,65,38,57,18,0,0,1,61,9,1,0,0,3,1,1,1.923
251,2023,4050,0,0,0,56,66,47,34,50,18,0,0,1,39,9,1,0,0,3,1,1,2.039
252,2014,4010,0,0,0,51,66,37,29,42,16,0,0,1,52,9,0,0,0,3,1,1,
252,2015,4010,0,0,0,37,38,35,30,41,18,0,0,1,56,9,0,0,0,3,1,1,-0.422
252,2016,4010,0,0,0,42,51,34,30,41,18,0,0,1,60,9,0,0,0,3,1,1,-0.163
252,2017,4010,0,0,0,50,65,35,32,42,21,0,0,1,60,9,0,0,0,3,1,1,-0.002
252,2018,4010,0,0,0,48,59,37,38,55,21,0,0,1,29,9,0,0,0,3,1,1,-0.2
252,2019,4010,0,0,0,51,58,43,38,55,21,0,0,1,32,9,0,0,0,3,1,1,-0.206
252,2020,4010,0,0,0,61,61,61,45,59,31,0,0,1,16,9,0,0,0,3,1,1,-0.002
252,2021,4010,0,0,0,58,61,54,47,63,31,0,0,1,53,9,0,0,0,3,1,1,0.314
252,2022,4010,0,0,0,48,43,52,52,65,39,0,0,1,67,9,0,0,0,3,1,1,-0.145
252,2023,4010,0,0,0,53,45,61,49,63,35,0,0,1,56,9,0,0,0,3,1,1,-0.625
253,2020,,0,0,0,1,0,2,10,9,12,,,,34,9,1,0,0,3,1,1,2.404
253,2021,,0,0,0,2,0,3,16,9,23,,,,29,9,1,0,0,3,1,1,2.899
253,2022,,0,0,0,19,20,18,18,14,23,,,,31,9,1,0,0,3,1,1,3.022
253,2023,,0,0,0,0,0,0,21,19,23,,,,0,9,1,0,0,3,1,1,2.937
254,2020,4050,0,0,0,4,3,5,14,18,10,,,,18,9,1,0,0,3,1,1,2.574
254,2021,4050,0,0,0,3,3,4,22,30,13,,,,6,9,1,0,0,3,1,1,3.413
254,2022,4050,0,0,0,6,10,3,29,42,16,,,,10,9,1,0,0,3,1,1,3.287
254,2023,4050,0,0,0,16,21,11,24,34,14,,,,17,9,1,0,0,3,1,1,3.416
255,2020,,0,0,0,5,1,8,4,0,9,,,,7,8,1,0,0,3,1,1,3.054
255,2021,,0,0,0,4,1,8,5,2,9,,,,6,8,2,0,0,3,1,1,5.442
255,2022,,0,0,0,18,22,15,8,8,9,,,,20,8,2,0,0,3,1,1,5.56
255,2023,,0,0,0,20,26,14,13,9,17,,,,46,8,2,0,0,3,1,1,5.964
256,2014,5020,0,0,-1,68,70,66,34,55,14,0,0,1,86,9,1,0,0,3,1,1,
256,2015,5020,0,0,0,66,72,60,39,59,19,0,0,1,75,9,1,0,0,3,1,1,1.228
256,2016,5020,0,0,0,70,73,66,39,59,19,0,0,1,75,9,1,0,0,3,1,1,1.408
256,2017,5020,0,0,-1,73,70,75,39,59,19,0,0,1,72,9,1,0,0,3,1,1,1.253
256,2018,5020,0,0,-1,72,73,72,39,59,19,0,0,1,69,9,1,0,0,3,1,1,1.262
256,2019,5020,0,0,-1,73,72,73,41,64,19,0,0,1,68,9,0,0,0,3,1,1,1.253
256,2020,5020,0,0,-1,73,75,71,48,74,21,0,0,1,69,9,1,0,0,3,1,1,1.166
256,2021,5020,0,0,0,78,90,65,55,73,38,0,0,1,67,10,1,0,0,3,1,1,1.292
256,2022,5020,0,0,0,78,91,66,62,87,38,0,0,1,56,10,1,0,0,3,1,1,2.081
256,2023,5020,,0,0,0,0,0,,,,0,0,1,0,10,1,0,0,3,1,1,2.36
257,2014,5020,0,-1,0,57,79,34,19,24,13,0,0,1,40,9,1,0,0,3,1,1,
257,2015,5020,0,0,0,55,76,34,28,31,26,0,0,1,35,9,1,0,0,3,1,1,2.494
257,2016,5020,0,0,0,52,63,41,26,26,26,0,0,1,30,9,1,0,0,3,1,1,2.333
257,2017,5020,0,0,0,58,67,50,31,36,26,0,0,1,25,9,1,0,0,3,1,1,2.314
257,2018,5020,0,0,0,61,75,46,27,29,26,0,0,1,26,9,1,0,0,3,1,1,2.711
257,2019,5020,0,0,0,69,75,62,27,29,26,0,0,1,32,9,1,0,0,3,1,1,2.608
257,2020,5020,0,0,0,76,77,75,40,55,26,0,0,1,61,9,1,0,0,3,1,1,3.286
257,2021,5020,0,0,0,76,78,73,41,55,26,0,0,1,36,9,1,0,0,3,1,1,3.743
257,2022,5020,0,0,0,75,79,72,41,57,26,0,0,1,44,9,1,0,0,3,1,1,3.044
257,2023,5020,0,1,0,0,0,0,35,55,15,0,0,1,0,9,1,0,0,3,1,1,3.835
258,2014,4020,0,0,0,10,16,4,4,1,6,0,0,1,29,8,0,0,0,3,1,1,
258,2015,4020,0,0,0,10,16,5,4,1,7,0,0,1,24,9,0,0,0,3,1,1,0.624
258,2016,4020,0,0,0,8,12,4,4,1,7,0,0,1,21,8,0,0,0,3,1,1,0.73
258,2017,4020,0,0,0,10,13,7,12,15,8,0,0,1,20,8,0,0,0,3,1,1,0.247
258,2018,4020,0,0,0,11,12,10,12,15,8,0,0,1,13,8,0,0,0,3,1,1,0.214
258,2019,4020,0,0,0,17,17,18,12,15,8,0,0,1,13,8,0,0,0,3,1,1,0.625
258,2020,4020,0,0,0,24,26,23,14,20,8,0,0,1,11,8,1,0,0,3,1,1,1.928
258,2021,4020,0,0,0,27,31,23,14,20,8,0,0,1,22,8,2,0,0,3,1,1,4.364
258,2022,4020,0,0,0,32,39,25,15,20,9,0,0,1,39,8,1,0,0,3,1,1,1.366
258,2023,4020,0,0,0,27,33,21,18,20,16,0,0,1,38,8,0,0,0,3,1,1,0.771
259,2014,3010,0,0,0,13,9,18,3,0,6,0,0,1,,10,0,0,0,3,1,1,
259,2015,3010,0,0,0,7,5,8,4,0,8,0,0,1,,10,0,0,0,3,1,1,
259,2016,3010,0,0,0,5,4,7,4,0,8,0,0,1,,10,0,0,0,3,1,1,
259,2017,3010,0,0,0,4,3,5,8,7,8,0,0,1,,10,0,0,0,3,1,1,
259,2018,3010,0,0,0,4,4,4,8,7,8,0,0,1,,10,0,0,0,3,1,1,
259,2019,3010,0,0,0,4,4,4,8,7,8,0,0,1,,10,1,0,0,3,1,1,
259,2020,3010,,,,,,,,,,0,0,1,,,,,,,,,
259,2021,3010,,,,,,,,,,0,0,1,,,,,,,,,
259,2022,3010,,,,,,,,,,0,0,1,,,,,,,,,
259,2023,3010,,,,,,,,,,0,0,1,,,,,,,,,
260,2018,1010,0,0,0,8,3,13,8,1,16,0,0,1,58,8,0,0,0,3,1,1,-2.668
260,2019,1010,0,0,0,9,4,14,8,1,16,0,0,1,56,8,0,0,0,3,1,1,-2.46
260,2020,1010,0,0,0,22,31,13,19,21,17,0,0,1,56,8,0,0,0,3,1,1,-3.086
260,2021,1010,0,0,0,44,51,36,29,41,18,0,0,1,46,8,0,0,0,3,1,1,-2.801
260,2022,1010,0,0,0,47,47,48,32,46,18,0,0,1,42,8,0,0,0,3,1,1,-2.546
260,2023,1010,0,0,0,42,41,44,28,38,18,0,0,1,45,8,0,0,0,3,1,1,-2.666
261,2014,4520,0,0,0,64,64,65,19,20,19,0,0,1,76,9,0,0,0,3,1,1,
261,2015,4520,-1,0,-1,70,64,77,20,20,19,0,0,1,71,9,1,0,0,3,1,1,0.048
261,2016,4520,-1,-1,-1,76,77,75,20,20,19,0,0,1,62,9,1,0,0,3,1,1,0.464
261,2017,4520,0,-1,0,71,79,63,21,20,22,0,0,1,57,9,1,0,0,3,1,1,0.935
261,2018,4520,0,0,0,61,63,59,21,21,22,0,0,1,44,9,1,0,0,3,1,1,1.389
261,2019,4520,0,0,0,61,66,56,25,21,29,0,0,1,63,9,2,0,0,3,1,1,4.995
261,2020,4520,0,0,0,67,71,64,30,32,27,0,0,1,59,9,2,0,0,3,1,1,5.066
261,2021,4520,0,0,0,67,69,65,33,39,27,0,0,1,62,9,2,0,0,3,1,1,4.167
261,2022,4520,0,0,0,65,66,63,36,45,27,0,0,1,57,9,1,0,0,3,1,1,3.519
261,2023,4520,0,0,0,61,60,61,36,44,27,0,0,1,65,9,5,0,0,3,1,1,16.081
262,2016,4520,0,0,0,57,58,56,39,58,20,0,0,1,81,8,0,0,0,3,1,1,-0.428
262,2017,4520,0,0,0,45,39,50,40,58,22,0,0,1,82,9,0,0,0,3,1,1,-0.621
262,2018,4520,0,0,0,57,45,69,40,58,22,0,0,1,87,9,0,0,0,3,1,1,-0.893
262,2019,4520,0,0,0,57,47,66,39,58,20,0,0,1,91,9,0,0,0,3,1,1,-0.898
262,2020,4520,0,0,0,71,65,77,52,75,29,0,0,1,89,9,0,0,0,3,1,1,-1.074
262,2021,4520,0,0,0,75,66,83,57,77,37,0,0,1,86,9,0,0,0,3,1,1,-0.867
262,2022,4520,0,0,0,68,63,72,62,77,47,0,0,1,80,9,0,0,0,3,1,1,-0.675
262,2023,4520,,0,0,0,0,0,,,,0,0,1,0,9,0,0,0,3,1,1,-0.601
263,2014,5010,0,0,0,44,58,30,28,41,15,0,0,1,68,9,1,0,0,3,1,1,
263,2015,5010,0,0,0,67,68,66,30,41,18,0,0,1,67,9,1,0,0,3,1,1,2.875
263,2016,5010,0,0,0,68,67,69,43,62,24,0,0,1,68,9,2,0,0,3,1,1,4.41
263,2017,5010,0,0,0,79,76,82,53,73,33,0,0,1,66,9,1,0,0,3,1,1,3.897
263,2018,5010,0,0,0,77,74,80,58,73,44,0,0,1,70,9,1,0,0,3,1,1,3.02
263,2019,5010,0,0,0,78,75,81,58,73,44,0,0,1,75,9,1,0,0,3,1,1,3.732
263,2020,5010,0,0,0,88,84,92,62,77,47,0,0,1,84,9,2,0,0,3,1,1,4.669
263,2021,5010,0,0,0,85,80,89,62,79,46,0,0,1,84,9,1,0,0,3,1,1,2.841
263,2022,5010,0,0,0,82,77,87,62,79,46,0,0,1,84,9,1,0,0,3,1,1,2.033
263,2023,5010,0,0,0,80,75,86,61,79,44,0,0,1,86,9,1,0,0,3,1,1,2.403
264,2014,5020,0,0,0,57,70,44,25,38,12,0,0,1,70,9,1,0,0,3,1,1,
264,2015,5020,0,0,0,47,64,30,27,38,15,0,0,1,59,9,1,0,0,3,1,1,3.375
264,2016,5020,0,0,0,57,61,52,29,38,21,0,0,1,51,9,1,0,0,3,1,1,2.69
264,2017,5020,0,0,0,55,63,46,29,38,21,0,0,1,57,9,1,0,0,3,1,1,2.391
264,2018,5020,0,0,0,54,69,40,29,38,21,0,0,1,65,9,1,0,0,3,1,1,2.176
264,2019,5020,0,0,0,50,69,32,32,42,21,0,0,1,58,9,1,0,0,3,1,1,2.202
264,2020,5020,0,0,0,62,77,48,35,48,21,0,0,1,52,9,1,0,0,3,1,1,3.225
264,2021,5020,0,0,0,63,76,50,40,63,18,0,0,1,67,9,1,0,0,3,1,1,3.583
264,2022,5020,0,0,0,60,76,45,42,63,21,0,0,1,62,9,1,0,0,3,1,1,3.119
264,2023,5020,0,0,0,64,77,52,58,83,33,0,0,1,78,9,1,0,0,3,1,1,2.685
265,2014,5020,0,0,0,38,51,26,17,20,14,0,0,1,30,9,0,0,0,3,1,1,
265,2015,5020,0,0,0,40,38,42,17,20,14,0,0,1,53,9,0,0,0,3,1,1,0.021
265,2016,5020,0,0,0,52,52,52,27,35,19,0,0,1,56,9,0,0,0,3,1,1,-0.117
265,2017,5020,0,0,0,54,57,51,17,18,17,0,0,1,52,9,0,0,0,3,1,1,-0.061
265,2018,5020,0,0,0,58,57,60,28,42,15,0,0,1,53,9,0,0,0,3,1,1,-0.099
265,2019,5020,0,0,0,59,63,54,28,42,15,0,0,1,62,9,0,0,0,3,1,1,-0.093
265,2020,5020,0,0,0,58,62,53,30,45,15,0,0,1,65,9,0,0,0,3,1,1,-0.154
265,2021,5020,0,0,0,51,54,48,32,48,16,0,0,1,49,9,0,0,0,3,1,1,-0.337
265,2022,5020,0,0,0,50,55,45,31,48,15,0,0,1,32,9,0,0,0,3,1,1,-0.259
265,2023,5020,0,0,0,0,0,0,32,48,16,0,0,1,0,9,0,0,0,3,1,1,0.054
266,2014,1010,0,0,0,41,64,17,14,17,10,0,0,1,50,8,0,0,0,3,1,1,
266,2015,1010,0,0,0,36,43,29,22,31,12,0,0,1,46,8,0,0,0,3,1,1,-1.147
266,2016,1010,0,0,0,37,52,23,23,31,14,0,0,1,50,8,0,0,0,3,1,1,-1.391
266,2017,1010,0,0,0,38,47,29,21,31,12,0,0,1,57,8,0,0,0,3,1,1,-1.576
266,2018,1010,0,0,0,42,47,36,21,31,12,0,0,1,62,8,0,0,0,3,1,1,-1.638
266,2019,1010,0,0,0,42,48,36,21,31,12,0,0,1,59,8,0,0,0,3,1,1,-1.486
266,2020,1010,0,0,0,44,54,34,23,31,15,0,0,1,63,8,0,0,0,3,1,1,-1.227
266,2021,1010,0,0,0,49,58,39,36,57,15,0,0,1,49,8,0,0,0,3,1,1,-1.285
266,2022,1010,0,0,0,63,77,50,37,59,15,0,0,1,47,8,0,0,0,3,1,1,-1.855
266,2023,1010,0,0,0,71,78,63,45,59,31,0,0,1,46,8,0,0,0,3,1,1,-1.78
267,2020,,0,0,0,18,14,23,7,3,10,,,,63,9,1,0,0,3,1,1,2.566
267,2021,,0,0,0,17,12,23,8,4,13,,,,51,9,3,0,0,3,1,1,8.869
267,2022,,0,0,0,18,14,21,7,4,10,,,,57,9,2,0,0,3,1,1,7.341
267,2023,,0,0,0,18,13,24,10,4,17,,,,62,9,4,0,0,3,1,1,10.489
268,2016,4520,0,0,0,5,5,5,7,2,13,1,0,0,29,8,0,0,0,3,1,1,-0.766
268,2017,4520,0,0,0,17,16,17,7,2,13,1,0,0,23,8,0,0,0,3,1,1,-0.894
268,2018,4520,0,0,0,19,16,21,8,2,15,1,0,0,20,8,0,0,0,3,1,1,-0.998
268,2019,4520,0,0,0,20,18,21,8,2,15,1,0,0,19,8,0,0,0,3,1,1,-1.003
268,2020,4520,0,0,0,18,14,22,9,2,15,1,0,0,18,9,0,0,0,3,1,1,-0.752
268,2021,4520,0,0,0,21,23,20,23,31,16,1,0,0,45,9,0,0,0,3,1,1,-0.755
268,2022,4520,0,0,0,33,34,32,26,37,16,1,0,0,63,9,0,0,0,3,1,1,-1.244
268,2023,4520,0,0,0,35,31,40,32,46,18,1,0,0,46,9,0,0,0,3,1,1,-0.811
269,2014,5520,0,0,0,45,38,53,15,18,12,0,0,1,69,10,1,0,0,3,1,1,
269,2015,5520,0,0,0,46,42,51,16,18,15,0,0,1,82,10,1,0,0,3,1,1,4.771
269,2016,5520,0,0,0,50,47,53,16,18,15,0,0,1,86,10,1,0,0,3,1,1,4.608
269,2017,5520,0,0,0,49,46,53,32,49,15,0,0,1,79,10,1,0,0,3,1,1,4.499
269,2018,5520,0,0,0,52,53,51,33,51,15,0,0,1,87,10,1,0,0,3,1,1,3.442
269,2019,5520,0,0,0,57,59,55,33,51,15,0,0,1,81,10,1,0,0,3,1,1,4.543
269,2020,5520,0,0,0,57,60,55,35,53,18,0,0,1,84,10,2,0,0,3,1,1,5.598
269,2021,5520,0,0,0,56,58,53,39,61,18,0,0,1,83,10,2,0,0,3,1,1,5.518
269,2022,5520,0,0,0,59,57,60,40,63,18,0,0,1,54,10,1,0,0,3,1,1,4.252
269,2023,5520,0,0,0,51,39,63,41,63,19,0,0,1,73,10,1,0,0,3,1,1,4.047
270,2014,5020,0,0,0,38,50,26,19,30,9,1,0,0,45,8,0,0,0,3,1,1,
270,2015,5020,0,0,0,42,56,28,19,30,9,1,0,0,66,8,0,0,0,3,1,1,-1.892
270,2016,5020,0,0,0,43,55,31,24,32,15,1,0,0,60,8,0,0,0,3,1,1,-1.806
270,2017,5020,0,0,0,43,55,30,24,35,13,1,0,0,59,8,0,0,0,3,1,1,-2.085
270,2018,5020,0,0,0,43,58,28,24,35,13,1,0,0,50,8,0,0,0,3,1,1,-1.838
270,2019,5020,0,0,0,54,61,46,26,38,13,1,0,0,53,8,0,0,0,3,1,1,-2.067
270,2020,5020,0,0,0,58,62,54,34,49,19,1,0,0,61,8,0,0,0,3,1,1,-1.947
270,2021,5020,0,0,0,61,65,58,34,49,19,1,0,0,57,8,0,0,0,3,1,1,-1.841
270,2022,5020,0,0,0,61,64,58,34,47,21,1,0,0,36,8,0,0,0,3,1,1,-1.596
270,2023,5020,,0,0,0,0,0,,,,1,0,0,0,9,0,0,0,3,1,1,-1.702
271,2014,4050,0,0,0,25,25,24,16,22,11,0,0,1,48,8,0,0,0,3,1,1,
271,2015,4050,0,0,0,36,38,34,14,17,12,0,0,1,38,8,0,0,0,3,1,1,0.083
271,2016,4050,0,0,0,37,36,38,12,11,12,0,0,1,40,8,0,0,0,3,1,1,-0.307
271,2017,4050,0,0,0,40,30,51,12,11,12,0,0,1,43,8,0,0,0,3,1,1,-0.855
271,2018,4050,0,0,0,40,28,51,22,26,18,0,0,1,32,8,0,0,0,3,1,1,-1.003
271,2019,4050,0,0,0,39,28,49,22,26,18,0,0,1,26,8,0,0,0,3,1,1,-1.266
271,2020,4050,0,0,0,46,40,52,22,26,17,0,0,1,31,8,0,0,0,3,1,1,-1.335
